pipeline_id,feature_set_id,features,classifier_key,classifier_name,classifier_config_index,classifier_config,extractor_keys,extractor_config_indices,extractor_configs,train_time_sec,inference_time_sec,accuracy,precision,recall,f1,y_pred,y_true
885,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,logistic,Logistic Regression,0,"{'C': 1.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,1|2|0|0|0,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char_wb', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'fasttext', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.37213570000312757,0.009791600008611567,0.7151961875551378,0.6285348334923904,0.5589003774090534,0.5916758277480288,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
887,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,logistic,Logistic Regression,2,"{'C': 10.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,1|2|0|0|0,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char_wb', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'fasttext', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.37595149999833666,0.009382600008393638,0.7151961875551378,0.6285348334923904,0.5589003774090534,0.5916758277480288,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
152,F5_word_char,word_tfidf_cos|char_tfidf_cos,random_forest,Random Forest,1,"{'n_estimators': 400, 'max_depth': 16, 'random_state': 42, 'n_jobs': -1}",word_tfidf_cos|char_tfidf_cos,1|0,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",37.01625110000896,0.7675874000124168,0.6845086447846842,0.5665617591759994,0.6191071707720137,0.5916701347760669,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
518,F10_word_embed,word_tfidf_cos|embed_cos,gradient_boosting,Gradient Boosting,1,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",word_tfidf_cos|embed_cos,1|1,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'embed_model': 'fasttext', 'vector_size': 200, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",131.632431799997,0.44532559999788646,0.6998194365430755,0.5943381341988415,0.5888697827106456,0.5915913221008233,[1 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
440,F9_embed_only,embed_cos,gradient_boosting,Gradient Boosting,1,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",embed_cos,1,"{'embed_model': 'fasttext', 'vector_size': 200, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",86.20723619998898,0.4112292000063462,0.6845086447846842,0.5668870908120097,0.6164496750709038,0.5906304494345961,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
439,F9_embed_only,embed_cos,gradient_boosting,Gradient Boosting,0,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 3, 'random_state': 42}",embed_cos,1,"{'embed_model': 'fasttext', 'vector_size': 200, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",44.80477400000382,0.2203730000037467,0.6844839100645577,0.5668768873641611,0.6162486880010719,0.5905326456804126,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
704,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,logistic,Logistic Regression,1,"{'C': 3.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,0|0|0|0|1,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'fasttext', 'vector_size': 200, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.3996651000052225,0.00901940000767354,0.7173893327397001,0.6351539174302481,0.5510842135822596,0.590140019849099,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
705,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,logistic,Logistic Regression,2,"{'C': 10.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,0|0|0|0|1,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'fasttext', 'vector_size': 200, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.38341949999448843,0.009823900007177144,0.7173810878329911,0.6351375698144287,0.5510842135822596,0.590132963458963,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
703,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,logistic,Logistic Regression,0,"{'C': 1.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,0|0|0|0|1,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'fasttext', 'vector_size': 200, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.38784100000339095,0.009803199995076284,0.7173810878329911,0.6351445265244138,0.5510618816856115,0.5901231615449002,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
203,F5_word_char,word_tfidf_cos|char_tfidf_cos,random_forest,Random Forest,0,"{'n_estimators': 200, 'max_depth': 12, 'random_state': 42, 'n_jobs': -1}",word_tfidf_cos|char_tfidf_cos,2|1,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",15.148618699997314,0.33557049999944866,0.7076356081030943,0.6116609552110044,0.5699993300431005,0.5900957136912193,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
992,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,linear_svm,Linear SVM,0,"{'C': 1.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,2|1|0|0|2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'word2vec', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.5454941000061808,0.009843400010140613,0.7219240314295844,0.6474937276463995,0.5417494807834029,0.5899203599002979,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
993,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,linear_svm,Linear SVM,1,"{'C': 3.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,2|1|0|0|2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'word2vec', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.5244487000018125,0.009022900005220436,0.7219157865228755,0.647476445939093,0.5417494807834029,0.5899131872674659,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
911,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,logistic,Logistic Regression,0,"{'C': 1.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,1|2|0|0|2,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char_wb', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'word2vec', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.3924598000012338,0.010780299999169074,0.7150147996075424,0.6293238794631553,0.5549922954956564,0.5898254399601277,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
888,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,linear_svm,Linear SVM,0,"{'C': 1.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,1|2|0|0|0,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char_wb', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'fasttext', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.5077705000003334,0.00954380001348909,0.7146932482458961,0.6285598766835974,0.5554835972219121,0.5897666919575114,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
889,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,linear_svm,Linear SVM,1,"{'C': 3.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,1|2|0|0|0,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char_wb', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'fasttext', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.5053652999922633,0.009092399996006861,0.7146932482458961,0.6285598766835974,0.5554835972219121,0.5897666919575114,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
719,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,linear_svm,Linear SVM,0,"{'C': 1.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,0|0|0|0|2,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'word2vec', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.5573376999964239,0.010218499999609776,0.7180736599965372,0.6372856735233846,0.5486500368476295,0.5896555862234489,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
720,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,linear_svm,Linear SVM,1,"{'C': 3.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,0|0|0|0|2,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'word2vec', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.5304181999963475,0.009129500002018176,0.7180736599965372,0.6372856735233846,0.5486500368476295,0.5896555862234489,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
912,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,logistic,Logistic Regression,1,"{'C': 3.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,1|2|0|0|2,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char_wb', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'word2vec', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.41969689998950344,0.010596799998893403,0.7149488403538714,0.6292749658002736,0.5547243127358806,0.5896525939729149,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
913,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,logistic,Logistic Regression,2,"{'C': 10.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,1|2|0|0|2,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char_wb', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'word2vec', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.40557420000550337,0.009805500012589619,0.7149405954471625,0.6292590246991767,0.5547243127358806,0.5896455954613431,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
622,F11_char_embed,char_tfidf_cos|embed_cos,gradient_boosting,Gradient Boosting,1,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",char_tfidf_cos|embed_cos,1|0,"{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'embed_model': 'fasttext', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",135.4786174000037,0.4390499000001,0.6974613932243356,0.5907020574839014,0.5879318430514303,0.5893136947665308,[1 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
246,F6_word_overlap,word_tfidf_cos|jaccard_unigram|jaccard_bigram,knn,KNN,0,{'n_neighbors': 5},word_tfidf_cos|jaccard_overlap,1|0,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}",0.2694428000104381,5.274277200005599,0.6959031058563573,0.5876982540317206,0.590834989615668,0.5892624475205185,[1 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
732,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,linear_svm,Linear SVM,0,"{'C': 1.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,0|1|0|0|0,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'fasttext', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.5433622999989893,0.010729600006015971,0.7169523526841294,0.6348362453867397,0.549319993747069,0.5889902545315231,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
733,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,linear_svm,Linear SVM,1,"{'C': 3.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,0|1|0|0|0,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'fasttext', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.5446832000016002,0.009189300006255507,0.7169523526841294,0.6348432055749129,0.549297661850421,0.5889804128154782,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
621,F11_char_embed,char_tfidf_cos|embed_cos,gradient_boosting,Gradient Boosting,0,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 3, 'random_state': 42}",char_tfidf_cos|embed_cos,1|0,"{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'embed_model': 'fasttext', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",67.70682180000586,0.22116850000747945,0.6970491478888916,0.5901451746808176,0.5873512137385828,0.5887448794573904,[1 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
437,F9_embed_only,embed_cos,random_forest,Random Forest,0,"{'n_estimators': 200, 'max_depth': 12, 'random_state': 42, 'n_jobs': -1}",embed_cos,1,"{'embed_model': 'fasttext', 'vector_size': 200, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",17.24113799999759,0.3009920000040438,0.6847559919859507,0.5679176353370973,0.611000692288796,0.5886719380345329,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
915,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,linear_svm,Linear SVM,1,"{'C': 3.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,1|2|0|0|2,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char_wb', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'word2vec', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.7293999999965308,0.019293600009405054,0.7151384732081757,0.6304353370227742,0.5520444851381228,0.5886415049410644,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
914,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,linear_svm,Linear SVM,0,"{'C': 1.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,1|2|0|0|2,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char_wb', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'word2vec', 'vector_size': 100, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.5898412999958964,0.01080750000255648,0.7151302283014668,0.6304192594103846,0.5520444851381228,0.5886344965532021,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
206,F5_word_char,word_tfidf_cos|char_tfidf_cos,gradient_boosting,Gradient Boosting,1,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,2|1,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",132.88034200000402,0.47768969999742694,0.7084023844270202,0.6143676484883834,0.5645503472609928,0.588406438022973,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
285,F7_char_overlap,char_tfidf_cos|jaccard_unigram|jaccard_bigram,knn,KNN,0,{'n_neighbors': 5},char_tfidf_cos|jaccard_overlap,1|0,"{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}",0.25897039999836124,4.845657400001073,0.6949219619580005,0.5861908456167572,0.5905893387525403,0.5883818719825572,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
706,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,linear_svm,Linear SVM,0,"{'C': 1.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,0|0|0|0|1,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'fasttext', 'vector_size': 200, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.5417998000048101,0.009727600001497194,0.7165730869755209,0.6345412689790745,0.5478460885683021,0.5880153403643337,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
707,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,linear_svm,Linear SVM,1,"{'C': 3.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,0|0|0|0|1,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'fasttext', 'vector_size': 200, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.5344349000079092,0.009641199998441152,0.7165730869755209,0.6345412689790745,0.5478460885683021,0.5880153403643337,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
742,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,logistic,Logistic Regression,0,"{'C': 1.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,0|1|0|0|1,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'fasttext', 'vector_size': 200, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.42527639999752864,0.00986669999838341,0.7163669643077989,0.634124276261373,0.5478684204649501,0.5878490900595444,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
743,F12_full,word_tfidf_cos|char_tfidf_cos|jaccard_unigram|jaccard_bigram|len_features|embed_cos,logistic,Logistic Regression,1,"{'C': 3.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos|jaccard_overlap|length_features|embed_cos,0|1|0|0|1,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'tokenizer': 'whitespace'}|{'out_prefix': 'len'}|{'embed_model': 'fasttext', 'vector_size': 200, 'window': 5, 'min_count': 3, 'sg': 1, 'negative': 10, 'epochs': 8, 'idf_min_df': 2}",0.44854309999209363,0.009753899998031557,0.7162927601474189,0.6339975704944302,0.5478014247750062,0.5877560800287528,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
154,F5_word_char,word_tfidf_cos|char_tfidf_cos,gradient_boosting,Gradient Boosting,1,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,1|0,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",130.81329679999908,0.42445750000479165,0.6850280739073438,0.5686778188501138,0.6080975457245584,0.5877274395113423,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
